arm,stage,global_step,local_step,loss,lr
full,2,477300,77300,0.9867609,0.0001
full,2,477350,77350,0.9869418,0.0001
full,2,477400,77400,0.9865158,0.0001
full,2,477450,77450,0.9865012,0.0001
full,2,477500,77500,0.9864625,0.0001
full,2,477550,77550,0.9862416,0.0001
full,2,477600,77600,0.9865184,0.0001
full,2,477650,77650,0.9864814,0.0001
full,2,477700,77700,0.9864026,0.0001
full,2,477750,77750,0.9865043,0.0001
full,2,477800,77800,0.9864841,0.0001
full,2,477850,77850,0.9865672,0.0001
full,2,477900,77900,0.9863148,0.0001
full,2,477950,77950,0.9866728,0.0001
full,2,478000,78000,0.9863139,0.0001
full,2,478050,78050,0.9869024,0.0001
full,2,478100,78100,0.9867456,0.0001
full,2,478150,78150,0.9868647,0.0001
full,2,478200,78200,0.9862912,0.0001
full,2,478250,78250,0.9866928,0.0001
full,2,478300,78300,0.9867443,0.0001
full,2,478350,78350,0.9867408,0.0001
full,2,478400,78400,0.9868264,0.0001
full,2,478450,78450,0.9866836,0.0001
full,2,478500,78500,0.9870715,0.0001
full,2,478550,78550,0.9863667,0.0001
full,2,478600,78600,0.9866388,0.0001
full,2,478650,78650,0.9865419,0.0001
full,2,478700,78700,0.9864601,0.0001
full,2,478750,78750,0.9866166,0.0001
full,2,478800,78800,0.9864969,0.0001
full,2,478850,78850,0.9864238,0.0001
full,2,478900,78900,0.986324,0.0001
full,2,478950,78950,0.9865543,0.0001
full,2,479000,79000,0.9867664,0.0001
full,2,479050,79050,0.9867136,0.0001
full,2,479100,79100,0.9866856,0.0001
full,2,479150,79150,0.9865151,0.0001
full,2,479200,79200,0.9867306,0.0001
full,2,479250,79250,0.9866067,0.0001
full,2,479300,79300,0.9866446,0.0001
full,2,479350,79350,0.9867894,0.0001
full,2,479400,79400,0.9865559,0.0001
full,2,479450,79450,0.9869167,0.0001
full,2,479500,79500,0.986644,0.0001
full,2,479550,79550,0.9867383,0.0001
full,2,479600,79600,0.9862524,0.0001
full,2,479650,79650,0.9866146,0.0001
full,2,479700,79700,0.9864743,0.0001
full,2,479750,79750,0.9867427,0.0001
full,2,479800,79800,0.9864783,0.0001
full,2,479850,79850,0.9870077,0.0001
full,2,479900,79900,0.9865384,0.0001
full,2,479950,79950,0.986655,0.0001
full,2,480000,80000,0.9862674,0.0001
full,2,480050,80050,0.9866213,0.0001
full,2,480100,80100,0.9864858,0.0001
full,2,480150,80150,0.9864876,0.0001
full,2,480200,80200,0.9863026,0.0001
full,2,480250,80250,0.9868129,0.0001
full,2,480300,80300,0.9859635,0.0001
full,2,480350,80350,0.9865043,0.0001
full,2,480400,80400,0.986577,0.0001
full,2,480450,80450,0.9861839,0.0001
full,2,480500,80500,0.9866361,0.0001
full,2,480550,80550,0.9862583,0.0001
full,2,480600,80600,0.9864084,0.0001
full,2,480650,80650,0.9868781,0.0001
full,2,480700,80700,0.9863323,0.0001
full,2,480750,80750,0.986667,0.0001
full,2,480800,80800,0.9871057,0.0001
full,2,480850,80850,0.9863806,0.0001
full,2,480900,80900,0.9867274,0.0001
full,2,480950,80950,0.9867857,0.0001
full,2,481000,81000,0.9866472,0.0001
full,2,481050,81050,0.9870555,0.0001
full,2,481100,81100,0.9864824,0.0001
full,2,481150,81150,0.9864308,0.0001
full,2,481200,81200,0.9864277,0.0001
full,2,481250,81250,0.9862107,0.0001
full,2,481300,81300,0.986433,0.0001
full,2,481350,81350,0.9862856,0.0001
full,2,481400,81400,0.9867174,0.0001
full,2,481450,81450,0.9868823,0.0001
full,2,481500,81500,0.9868456,0.0001
full,2,481550,81550,0.9866571,0.0001
full,2,481600,81600,0.9864042,0.0001
full,2,481650,81650,0.9862464,0.0001
full,2,481700,81700,0.9865386,0.0001
full,2,481750,81750,0.986614,0.0001
full,2,481800,81800,0.9867134,0.0001
full,2,481850,81850,0.9867241,0.0001
full,2,481900,81900,0.9867762,0.0001
full,2,481950,81950,0.9866231,0.0001
full,2,482000,82000,0.9868582,0.0001
full,2,482050,82050,0.98652,0.0001
full,2,482100,82100,0.9864036,0.0001
full,2,482150,82150,0.9869626,0.0001
full,2,482200,82200,0.9867197,0.0001
full,2,482250,82250,0.9869465,0.0001
full,2,482300,82300,0.9867429,0.0001
full,2,482350,82350,0.9870278,0.0001
full,2,482400,82400,0.9865078,0.0001
full,2,482450,82450,0.9869968,0.0001
full,2,482500,82500,0.9861869,0.0001
full,2,482550,82550,0.9865993,0.0001
full,2,482600,82600,0.9870864,0.0001
full,2,482650,82650,0.98662,0.0001
full,2,482700,82700,0.9865052,0.0001
full,2,482750,82750,0.9863824,0.0001
full,2,482800,82800,0.9865674,0.0001
full,2,482850,82850,0.9865449,0.0001
full,2,482900,82900,0.9864276,0.0001
full,2,482950,82950,0.9861094,0.0001
full,2,483000,83000,0.9868413,0.0001
full,2,483050,83050,0.986862,0.0001
full,2,483100,83100,0.9865892,0.0001
full,2,483150,83150,0.9865689,0.0001
full,2,483200,83200,0.9866926,0.0001
full,2,483250,83250,0.9865892,0.0001
full,2,483300,83300,0.9862655,0.0001
full,2,483350,83350,0.9866562,0.0001
full,2,483400,83400,0.9865009,0.0001
full,2,483450,83450,0.9864923,0.0001
full,2,483500,83500,0.9866607,0.0001
full,2,483550,83550,0.9862611,0.0001
full,2,483600,83600,0.9863059,0.0001
full,2,483650,83650,0.9867951,0.0001
full,2,483700,83700,0.9861418,0.0001
full,2,483750,83750,0.9864585,0.0001
full,2,483800,83800,0.9867923,0.0001
full,2,483850,83850,0.9868968,0.0001
full,2,483900,83900,0.9864444,0.0001
full,2,483950,83950,0.9865257,0.0001
full,2,484000,84000,0.9861864,0.0001
full,2,484050,84050,0.9870346,0.0001
full,2,484100,84100,0.986393,0.0001
full,2,484150,84150,0.9868476,0.0001
full,2,484200,84200,0.9866848,0.0001
full,2,484250,84250,0.9862846,0.0001
full,2,484300,84300,0.9865415,0.0001
full,2,484350,84350,0.9861922,0.0001
full,2,484400,84400,0.9866209,0.0001
full,2,484450,84450,0.9867723,0.0001
full,2,484500,84500,0.9865484,0.0001
full,2,484550,84550,0.9861061,0.0001
full,2,484600,84600,0.9868081,0.0001
full,2,484650,84650,0.9865708,0.0001
full,2,484700,84700,0.9865209,0.0001
full,2,484750,84750,0.9867899,0.0001
full,2,484800,84800,0.9868581,0.0001
full,2,484850,84850,0.9864472,0.0001
full,2,484900,84900,0.9863821,0.0001
full,2,484950,84950,0.986095,0.0001
full,2,485000,85000,0.9864401,0.0001
full,2,485050,85050,0.986666,0.0001
full,2,485100,85100,0.9865469,0.0001
full,2,485150,85150,0.9861484,0.0001
full,2,485200,85200,0.9864982,0.0001
full,2,485250,85250,0.9861056,0.0001
full,2,485300,85300,0.9864232,0.0001
full,2,485350,85350,0.9863662,0.0001
full,2,485400,85400,0.9863634,0.0001
full,2,485450,85450,0.9865642,0.0001
full,2,485500,85500,0.9864713,0.0001
full,2,485550,85550,0.9860772,0.0001
full,2,485600,85600,0.9873928,0.0001
full,2,485650,85650,0.9864761,0.0001
full,2,485700,85700,0.9866781,0.0001
full,2,485750,85750,0.9866182,0.0001
full,2,485800,85800,0.9867438,0.0001
full,2,485850,85850,0.9865702,0.0001
full,2,485900,85900,0.9868047,0.0001
full,2,485950,85950,0.9866542,0.0001
full,2,486000,86000,0.9863525,0.0001
full,2,486050,86050,0.9864096,0.0001
full,2,486100,86100,0.9864647,0.0001
full,2,486150,86150,0.9864914,0.0001
full,2,486200,86200,0.9866784,0.0001
full,2,486250,86250,0.9865009,0.0001
full,2,486300,86300,0.9866966,0.0001
full,2,486350,86350,0.9865977,0.0001
full,2,486400,86400,0.9866567,0.0001
full,2,486450,86450,0.9868691,0.0001
full,2,486500,86500,0.986586,0.0001
full,2,486550,86550,0.9866034,0.0001
full,2,486600,86600,0.9864481,0.0001
full,2,486650,86650,0.9866967,0.0001
full,2,486700,86700,0.9865151,0.0001
full,2,486750,86750,0.9863814,0.0001
full,2,486800,86800,0.9866116,0.0001
full,2,486850,86850,0.9862963,0.0001
full,2,486900,86900,0.9865199,0.0001
full,2,486950,86950,0.9866042,0.0001
full,2,487000,87000,0.9868026,0.0001
full,2,487050,87050,0.9868429,0.0001
full,2,487100,87100,0.9867689,0.0001
full,2,487150,87150,0.9864451,0.0001
full,2,487200,87200,0.9867628,0.0001
full,2,487250,87250,0.9865442,0.0001
full,2,487300,87300,0.9864945,0.0001
full,2,487350,87350,0.9863678,0.0001
full,2,487400,87400,0.986754,0.0001
full,2,487450,87450,0.9867101,0.0001
full,2,487500,87500,0.9867464,0.0001
full,2,487550,87550,0.9865767,0.0001
full,2,487600,87600,0.9864283,0.0001
full,2,487650,87650,0.9859381,0.0001
full,2,487700,87700,0.986644,0.0001
full,2,487750,87750,0.9865919,0.0001
full,2,487800,87800,0.9863932,0.0001
full,2,487850,87850,0.9866256,0.0001
full,2,487900,87900,0.9864908,0.0001
full,2,487950,87950,0.9868997,0.0001
full,2,488000,88000,0.9864818,0.0001
full,2,488050,88050,0.9867275,0.0001
full,2,488100,88100,0.9858944,0.0001
full,2,488150,88150,0.9867276,0.0001
full,2,488200,88200,0.9863272,0.0001
full,2,488250,88250,0.986853,0.0001
full,2,488300,88300,0.9867921,0.0001
full,2,488350,88350,0.9866132,0.0001
full,2,488400,88400,0.9863093,0.0001
full,2,488450,88450,0.9866849,0.0001
full,2,488500,88500,0.9868467,0.0001
full,2,488550,88550,0.9865797,0.0001
full,2,488600,88600,0.9868454,0.0001
full,2,488650,88650,0.9865254,0.0001
full,2,488700,88700,0.9868943,0.0001
full,2,488750,88750,0.9863826,0.0001
full,2,488800,88800,0.9864355,0.0001
full,2,488850,88850,0.9864081,0.0001
full,2,488900,88900,0.9864246,0.0001
full,2,488950,88950,0.9864433,0.0001
full,2,489000,89000,0.9864137,0.0001
full,2,489050,89050,0.986465,0.0001
full,2,489100,89100,0.986828,0.0001
full,2,489150,89150,0.9869015,0.0001
full,2,489200,89200,0.9864627,0.0001
full,2,489250,89250,0.9862255,0.0001
full,2,489300,89300,0.9865133,0.0001
full,2,489350,89350,0.9867045,0.0001
full,2,489400,89400,0.9867076,0.0001
full,2,489450,89450,0.9868993,0.0001
full,2,489500,89500,0.9864568,0.0001
full,2,489550,89550,0.986842,0.0001
full,2,489600,89600,0.9867026,0.0001
full,2,489650,89650,0.9863371,0.0001
full,2,489700,89700,0.986827,0.0001
full,2,489750,89750,0.9868827,0.0001
full,2,489800,89800,0.986951,0.0001
full,2,489850,89850,0.9865358,0.0001
full,2,489900,89900,0.9866852,0.0001
full,2,489950,89950,0.9867192,0.0001
full,2,490000,90000,0.9866644,0.0001
full,2,490050,90050,0.986745,0.0001
full,2,490100,90100,0.9866828,0.0001
full,2,490150,90150,0.9864598,0.0001
full,2,490200,90200,0.9861581,0.0001
full,2,490250,90250,0.9864925,0.0001
full,2,490300,90300,0.9866271,0.0001
full,2,490350,90350,0.9866881,0.0001
full,2,490400,90400,0.9865811,0.0001
full,2,490450,90450,0.9867494,0.0001
full,2,490500,90500,0.9866513,0.0001
full,2,490550,90550,0.9862969,0.0001
full,2,490600,90600,0.9862723,0.0001
full,2,490650,90650,0.9864542,0.0001
full,2,490700,90700,0.986922,0.0001
full,2,490750,90750,0.9862159,0.0001
full,2,490800,90800,0.9870559,0.0001
full,2,490850,90850,0.9866956,0.0001
full,2,490900,90900,0.9868771,0.0001
full,2,490950,90950,0.9866161,0.0001
full,2,491000,91000,0.9870647,0.0001
full,2,491050,91050,0.9862891,0.0001
full,2,491100,91100,0.9865673,0.0001
full,2,491150,91150,0.9866198,0.0001
full,2,491200,91200,0.9863288,0.0001
full,2,491250,91250,0.9863883,0.0001
full,2,491300,91300,0.9861732,0.0001
full,2,491350,91350,0.986416,0.0001
full,2,491400,91400,0.9865457,0.0001
full,2,491450,91450,0.986145,0.0001
full,2,491500,91500,0.986849,0.0001
full,2,491550,91550,0.986623,0.0001
full,2,491600,91600,0.98668,0.0001
full,2,491650,91650,0.9863579,0.0001
full,2,491700,91700,0.9867077,0.0001
full,2,491750,91750,0.98653,0.0001
full,2,491800,91800,0.9865118,0.0001
full,2,491850,91850,0.9864892,0.0001
full,2,491900,91900,0.9865835,0.0001
full,2,491950,91950,0.9866895,0.0001
full,2,492000,92000,0.9864279,0.0001
full,2,492050,92050,0.986551,0.0001
full,2,492100,92100,0.9861595,0.0001
full,2,492150,92150,0.9862081,0.0001
full,2,492200,92200,0.9865839,0.0001
full,2,492250,92250,0.9865007,0.0001
full,2,492300,92300,0.9867187,0.0001
full,2,492350,92350,0.9864619,0.0001
full,2,492400,92400,0.9867001,0.0001
full,2,492450,92450,0.9862355,0.0001
full,2,492500,92500,0.9862701,0.0001
full,2,492550,92550,0.9867181,0.0001
full,2,492600,92600,0.9865355,0.0001
full,2,492650,92650,0.9862901,0.0001
full,2,492700,92700,0.9866878,0.0001
full,2,492750,92750,0.9863014,0.0001
full,2,492800,92800,0.986639,0.0001
full,2,492850,92850,0.985953,0.0001
full,2,492900,92900,0.9868597,0.0001
full,2,492950,92950,0.9865835,0.0001
full,2,493000,93000,0.9861782,0.0001
full,2,493050,93050,0.9869946,0.0001
full,2,493100,93100,0.9864216,0.0001
full,2,493150,93150,0.9867587,0.0001
full,2,493200,93200,0.9869094,0.0001
full,2,493250,93250,0.9867797,0.0001
full,2,493300,93300,0.9864274,0.0001
full,2,493350,93350,0.9870073,0.0001
full,2,493400,93400,0.9865974,0.0001
full,2,493450,93450,0.986562,0.0001
full,2,493500,93500,0.986525,0.0001
full,2,493550,93550,0.9864551,0.0001
full,2,493600,93600,0.9868633,0.0001
full,2,493650,93650,0.9868495,0.0001
full,2,493700,93700,0.9863436,0.0001
full,2,493750,93750,0.9866241,0.0001
full,2,493800,93800,0.9864143,0.0001
full,2,493850,93850,0.9866424,0.0001
full,2,493900,93900,0.9865124,0.0001
full,2,493950,93950,0.9869413,0.0001
full,2,494000,94000,0.9868023,0.0001
full,2,494050,94050,0.9866064,0.0001
full,2,494100,94100,0.9864084,0.0001
full,2,494150,94150,0.9859803,0.0001
full,2,494200,94200,0.9862329,0.0001
full,2,494250,94250,0.9861237,0.0001
full,2,494300,94300,0.9869009,0.0001
full,2,494350,94350,0.9869056,0.0001
full,2,494400,94400,0.986369,0.0001
full,2,494450,94450,0.9867419,0.0001
full,2,494500,94500,0.9866851,0.0001
full,2,494550,94550,0.9864876,0.0001
full,2,494600,94600,0.986368,0.0001
full,2,494650,94650,0.986416,0.0001
full,2,494700,94700,0.9869102,0.0001
full,2,494750,94750,0.9867119,0.0001
full,2,494800,94800,0.9866641,0.0001
full,2,494850,94850,0.9869947,0.0001
full,2,494900,94900,0.9864015,0.0001
full,2,494950,94950,0.9863135,0.0001
full,2,495000,95000,0.9867856,0.0001
full,2,495050,95050,0.9866186,0.0001
full,2,495100,95100,0.9868738,0.0001
full,2,495150,95150,0.9868541,0.0001
full,2,495200,95200,0.986486,0.0001
full,2,495250,95250,0.986119,0.0001
full,2,495300,95300,0.9861137,0.0001
full,2,495350,95350,0.98629,0.0001
full,2,495400,95400,0.9867927,0.0001
full,2,495450,95450,0.9863977,0.0001
full,2,495500,95500,0.9865338,0.0001
full,2,495550,95550,0.9865729,0.0001
full,2,495600,95600,0.986796,0.0001
full,2,495650,95650,0.9860327,0.0001
full,2,495700,95700,0.9862352,0.0001
full,2,495750,95750,0.9864424,0.0001
full,2,495800,95800,0.9866622,0.0001
full,2,495850,95850,0.986432,0.0001
full,2,495900,95900,0.9866176,0.0001
full,2,495950,95950,0.9868443,0.0001
full,2,496000,96000,0.986649,0.0001
full,2,496050,96050,0.9868301,0.0001
full,2,496100,96100,0.986531,0.0001
full,2,496150,96150,0.9864942,0.0001
full,2,496200,96200,0.9863298,0.0001
full,2,496250,96250,0.9863467,0.0001
full,2,496300,96300,0.9864082,0.0001
full,2,496350,96350,0.9867792,0.0001
full,2,496400,96400,0.9864027,0.0001
full,2,496450,96450,0.9867985,0.0001
full,2,496500,96500,0.9865903,0.0001
full,2,496550,96550,0.9862471,0.0001
full,2,496600,96600,0.9864108,0.0001
full,2,496650,96650,0.9866547,0.0001
full,2,496700,96700,0.9865078,0.0001
full,2,496750,96750,0.9866021,0.0001
full,2,496800,96800,0.9864686,0.0001
full,2,496850,96850,0.9869931,0.0001
full,2,496900,96900,0.9864823,0.0001
full,2,496950,96950,0.9865075,0.0001
full,2,497000,97000,0.986639,0.0001
full,2,497050,97050,0.9865991,0.0001
full,2,497100,97100,0.9866034,0.0001
full,2,497150,97150,0.9867826,0.0001
full,2,497200,97200,0.9864795,0.0001
full,2,497250,97250,0.9867352,0.0001
full,2,497300,97300,0.9867475,0.0001
full,2,497350,97350,0.9865953,0.0001
full,2,497400,97400,0.9863968,0.0001
full,2,497450,97450,0.9867257,0.0001
full,2,497500,97500,0.9862595,0.0001
full,2,497550,97550,0.9866712,0.0001
full,2,497600,97600,0.9865279,0.0001
full,2,497650,97650,0.9863753,0.0001
full,2,497700,97700,0.986596,0.0001
full,2,497750,97750,0.9869421,0.0001
full,2,497800,97800,0.9867078,0.0001
full,2,497850,97850,0.9865702,0.0001
full,2,497900,97900,0.9865496,0.0001
full,2,497950,97950,0.9863593,0.0001
full,2,498000,98000,0.9862241,0.0001
full,2,498050,98050,0.9866039,0.0001
full,2,498100,98100,0.9867773,0.0001
full,2,498150,98150,0.9860833,0.0001
full,2,498200,98200,0.9866159,0.0001
full,2,498250,98250,0.9865687,0.0001
full,2,498300,98300,0.9866571,0.0001
full,2,498350,98350,0.9861903,0.0001
full,2,498400,98400,0.9867433,0.0001
full,2,498450,98450,0.9863399,0.0001
full,2,498500,98500,0.9866394,0.0001
full,2,498550,98550,0.9868559,0.0001
full,2,498600,98600,0.9862539,0.0001
full,2,498650,98650,0.9866841,0.0001
full,2,498700,98700,0.9866943,0.0001
full,2,498750,98750,0.9866389,0.0001
full,2,498800,98800,0.9867584,0.0001
full,2,498850,98850,0.9860965,0.0001
full,2,498900,98900,0.986632,0.0001
full,2,498950,98950,0.9863285,0.0001
full,2,499000,99000,0.9867984,0.0001
full,2,499050,99050,0.9868274,0.0001
full,2,499100,99100,0.9865074,0.0001
full,2,499150,99150,0.9866636,0.0001
full,2,499200,99200,0.9865982,0.0001
full,2,499250,99250,0.9866127,0.0001
full,2,499300,99300,0.9865336,0.0001
full,2,499350,99350,0.9864513,0.0001
full,2,499400,99400,0.9860693,0.0001
full,2,499450,99450,0.9862386,0.0001
full,2,499500,99500,0.9865982,0.0001
full,2,499550,99550,0.9870051,0.0001
full,2,499600,99600,0.98664,0.0001
full,2,499650,99650,0.9866281,0.0001
full,2,499700,99700,0.9866279,0.0001
full,2,499750,99750,0.986754,0.0001
full,2,499800,99800,0.9864159,0.0001
full,2,499850,99850,0.9862537,0.0001
full,2,499900,99900,0.986596,0.0001
full,2,499950,99950,0.9867901,0.0001
full,2,500000,100000,0.9866767,0.0001
full,2,500050,100050,0.9868967,0.0001
full,2,500100,100100,0.9865466,0.0001
full,2,500150,100150,0.9864459,0.0001
full,2,500200,100200,0.9867944,0.0001
full,2,500250,100250,0.9862639,0.0001
full,2,500300,100300,0.986875,0.0001
full,2,500350,100350,0.9861416,0.0001
full,2,500400,100400,0.9866314,0.0001
full,2,500450,100450,0.9869931,0.0001
full,2,500500,100500,0.9860953,0.0001
full,2,500550,100550,0.9866433,0.0001
full,2,500600,100600,0.9863069,0.0001
full,2,500650,100650,0.9862869,0.0001
full,2,500700,100700,0.9866964,0.0001
full,2,500750,100750,0.9867939,0.0001
full,2,500800,100800,0.9867865,0.0001
full,2,500850,100850,0.9865781,0.0001
full,2,500900,100900,0.9870477,0.0001
full,2,500950,100950,0.9867332,0.0001
full,2,501000,101000,0.98658,0.0001
full,2,501050,101050,0.9865252,0.0001
full,2,501100,101100,0.9864979,0.0001
full,2,501150,101150,0.9866659,0.0001
full,2,501200,101200,0.9865175,0.0001
full,2,501250,101250,0.9866275,0.0001
full,2,501300,101300,0.9863887,0.0001
full,2,501350,101350,0.9867344,0.0001
full,2,501400,101400,0.9865705,0.0001
full,2,501450,101450,0.9866765,0.0001
full,2,501500,101500,0.9865584,0.0001
full,2,501550,101550,0.9864914,0.0001
full,2,501600,101600,0.9867803,0.0001
full,2,501650,101650,0.9862983,0.0001
full,2,501700,101700,0.9861889,0.0001
full,2,501750,101750,0.9865897,0.0001
full,2,501800,101800,0.9860718,0.0001
full,2,501850,101850,0.9864189,0.0001
full,2,501900,101900,0.9866498,0.0001
full,2,501950,101950,0.9867127,0.0001
full,2,502000,102000,0.9869328,0.0001
full,2,502050,102050,0.9868652,0.0001
full,2,502100,102100,0.9861987,0.0001
full,2,502150,102150,0.9865572,0.0001
full,2,502200,102200,0.9867967,0.0001
full,2,502250,102250,0.9860888,0.0001
full,2,502300,102300,0.9868249,0.0001
full,2,502350,102350,0.9866506,0.0001
full,2,502400,102400,0.9869885,0.0001
full,2,502450,102450,0.9860619,0.0001
full,2,502500,102500,0.9864804,0.0001
full,2,502550,102550,0.9861407,0.0001
full,2,502600,102600,0.9867944,0.0001
full,2,502650,102650,0.9866048,0.0001
full,2,502700,102700,0.9868306,0.0001
full,2,502750,102750,0.9868317,0.0001
full,2,502800,102800,0.9866046,0.0001
full,2,502850,102850,0.9868678,0.0001
full,2,502900,102900,0.9862508,0.0001
full,2,502950,102950,0.986842,0.0001
full,2,503000,103000,0.9864435,0.0001
full,2,503050,103050,0.9867871,0.0001
full,2,503100,103100,0.9864631,0.0001
full,2,503150,103150,0.9863237,0.0001
